TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
SLC34A1	SLC34A1	All Probes;odontogenesis of dentin-containing tooth;antibiotic metabolic process;response to cadmium ion;import across plasma membrane;regulation of anion transport;anion homeostasis;sodium ion transmembrane transport	RNA	Endogenous	01	0.985859532474585	0
SLC34A2	SLC34A2	All Probes;response to estrogen;anion homeostasis;sodium ion transmembrane transport	RNA	Endogenous	01	0.991053075303907	0
SLC34A3	SLC34A3	All Probes;anion homeostasis;sodium ion transmembrane transport	RNA	Endogenous	01	0.976944097756793	0
SLC35A1	SLC35A1	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.988880892549422	0
SLC35A2	SLC35A2	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.994097458796992	0
SLC35A3	SLC35A3	All Probes;amino sugar metabolic process;carbohydrate derivative transport;carbohydrate transport;nucleotide-sugar metabolic process	RNA	Endogenous	01	0.998411748224653	0
SLC35A4	SLC35A4	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.993311141894065	0
SLC35A5	SLC35A5	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.9530086870444	0
SLC35B1	SLC35B1	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.933485343957645	0
SLC35B2	SLC35B2	All Probes;carbohydrate derivative transport;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;3'-phosphoadenosine 5'-phosphosulfate metabolic process	RNA	Endogenous	01	0.979073666782759	0
SLC35B3	SLC35B3	All Probes;carbohydrate derivative transport;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;3'-phosphoadenosine 5'-phosphosulfate metabolic process	RNA	Endogenous	01	0.99775261471198	0
SLC35B4	SLC35B4	All Probes;carbohydrate derivative transport;carbohydrate transport;regulation of carbohydrate biosynthetic process	RNA	Endogenous	01	0.996264847837908	0
SLC35C1	SLC35C1	All Probes;carbohydrate derivative transport;carbohydrate transport;fucosylation;regulation of Notch signaling pathway	RNA	Endogenous	01	0.972930369406444	0
SLC35C2	SLC35C2	All Probes;carbohydrate derivative transport;fucosylation;regulation of Notch signaling pathway	RNA	Endogenous	01	0.992760409698213	0
SLC35D1	SLC35D1	All Probes;carbohydrate derivative transport;glycosaminoglycan biosynthetic process;carbohydrate transport;chondroitin sulfate metabolic process;nucleotide-sugar metabolic process;embryonic skeletal system development	RNA	Endogenous	01	0.944800274068262	0
SLC35D2	SLC35D2	All Probes;carbohydrate derivative transport;glycosaminoglycan biosynthetic process;carbohydrate transport	RNA	Endogenous	01	0.778436419477125	0
SLC35D3	SLC35D3	All Probes;carbohydrate transport	RNA	Endogenous	01	0.963098158563889	0
SLC35E1	SLC35E1	All Probes	RNA	Endogenous	01	0.986912386840314	0
SLC35E2A	SLC35E2A	All Probes	RNA	Endogenous	01	0.959590995144613	0
SLC35E2B	SLC35E2B	All Probes;blastocyst hatching	RNA	Endogenous	01	0.980313692380032	0
SLC35E3	SLC35E3	All Probes;carbohydrate derivative transport	RNA	Endogenous	01	0.992457438543407	0
SLC35E4	SLC35E4	All Probes;carbohydrate derivative transport	RNA	Endogenous	01	0.964854368592471	0
SLC35F1	SLC35F1	All Probes	RNA	Endogenous	01	0.980893901057606	0
SLC35F2	SLC35F2	All Probes	RNA	Endogenous	01	0.991072897450623	0
SLC35F3	SLC35F3	All Probes;vitamin transport	RNA	Endogenous	01	0.961185002803746	0
SLC35F4	SLC35F4	All Probes	RNA	Endogenous	01	0.950752312757519	0
SLC35F5	SLC35F5	All Probes	RNA	Endogenous	01	0.99597381015058	0
SLC35F6	SLC35F6	All Probes;regulation of membrane permeability;negative regulation of mitochondrion organization	RNA	Endogenous	01	0.975061525571666	0
SLC35G1	SLC35G1	All Probes;cytosolic calcium ion transport	RNA	Endogenous	01	0.983277147277885	0
SLC35G2	SLC35G2	All Probes	RNA	Endogenous	01	0.92672387685314	0
SLC35G3,SLC35G5,SLC35G6	SLC35G3,SLC35G5,SLC35G6	All Probes	RNA	Endogenous	01	0.956973401267589	0
SLC35G4,SLC35G3,SLC35G5	SLC35G4,SLC35G3,SLC35G5	All Probes	RNA	Endogenous	01	0.961804999034351	0
SLC36A1	SLC36A1	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.960111316549901	0
SLC36A2	SLC36A2	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.971149879468395	0
SLC36A3	SLC36A3	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.985930433720856	0
SLC36A4	SLC36A4	All Probes;amino acid transmembrane transport;neutral amino acid transport;drug transmembrane transport;import across plasma membrane	RNA	Endogenous	01	0.981651486491174	0
SLC37A1	SLC37A1	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.982884921142407	0
SLC37A2	SLC37A2	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.993662318752149	0
SLC37A3	SLC37A3	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.990643706977184	0
SLC37A4	SLC37A4	All Probes;carbohydrate derivative transport;carbohydrate transport;monosaccharide biosynthetic process	RNA	Endogenous	01	0.971612963339376	0
SLC38A1	SLC38A1	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.992893871722725	0
SLC38A10	SLC38A10	All Probes;amino acid transmembrane transport;bone development	RNA	Endogenous	01	0.982172612797909	0
SLC38A11	SLC38A11	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.957974529515396	0
SLC38A2	SLC38A2	All Probes;amino acid transmembrane transport;neutral amino acid transport;multi-multicellular organism process;cellular response to mechanical stimulus;ammonium transport;acid secretion;organic cation transport;dicarboxylic acid transport	RNA	Endogenous	01	0.956146870100082	0
SLC38A3	SLC38A3	All Probes;amino acid transmembrane transport;neutral amino acid transport;multi-multicellular organism process;drug transmembrane transport;response to pH;regulation of anion transport	RNA	Endogenous	01	0.990155521961225	0
SLC38A4	SLC38A4	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.979236503019149	0
SLC38A5	SLC38A5	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.972657531681596	0
SLC38A6	SLC38A6	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.975889193856366	0
SLC38A7	SLC38A7	All Probes;amino acid transmembrane transport;neutral amino acid transport;drug transmembrane transport;dicarboxylic acid transport	RNA	Endogenous	01	0.916744209299915	0
SLC38A8	SLC38A8	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.941305401503543	0
SLC38A9	SLC38A9	All Probes;amino acid transmembrane transport;neutral amino acid transport;regulation of TOR signaling;drug transmembrane transport	RNA	Endogenous	01	0.982776268151908	0
SLC39A1	SLC39A1	All Probes;zinc ion transport;embryonic skeletal system morphogenesis	RNA	Endogenous	01	0.987582481709099	0
SLC39A10	SLC39A10	All Probes;positive regulation of dephosphorylation;regulation of antigen receptor-mediated signaling pathway;import across plasma membrane;cellular transition metal ion homeostasis;regulation of leukocyte apoptotic process;zinc ion transport	RNA	Endogenous	01	0.962108088174757	0
SLC39A11	SLC39A11	All Probes;zinc ion transport	RNA	Endogenous	01	0.974264761578398	0
SLC39A12	SLC39A12	All Probes;import across plasma membrane;cellular transition metal ion homeostasis;regulation of microtubule polymerization or depolymerization;zinc ion transport	RNA	Endogenous	01	0.995982059932262	0
SLC39A13	SLC39A13	All Probes;cellular transition metal ion homeostasis;zinc ion transport	RNA	Endogenous	01	0.996226255820163	0
SLC39A14	SLC39A14	All Probes;iron ion transport;import across plasma membrane;cellular transition metal ion homeostasis;zinc ion transport	RNA	Endogenous	01	0.966219926881853	0
SLC39A2	SLC39A2	All Probes;zinc ion transport	RNA	Endogenous	01	0.957820043719363	0
SLC39A3	SLC39A3	All Probes;leukocyte homeostasis;zinc ion transport;embryonic skeletal system morphogenesis	RNA	Endogenous	01	0.987745415767823	0
SLC39A4	SLC39A4	All Probes;import across plasma membrane;cellular transition metal ion homeostasis;zinc ion transport	RNA	Endogenous	01	0.966493767207964	0
SLC39A5	SLC39A5	All Probes;BMP signaling pathway;regulation of mRNA splicing, via spliceosome;neural precursor cell proliferation;positive regulation of RNA splicing;positive regulation of mRNA metabolic process;import across plasma membrane;cellular transition metal ion homeostasis;zinc ion transport;eye development	RNA	Endogenous	01	0.985202838631088	0
SLC39A6	SLC39A6	All Probes;import across plasma membrane;cellular transition metal ion homeostasis;zinc ion transport	RNA	Endogenous	01	0.980063686858952	0
SLC39A7	SLC39A7	All Probes;cellular transition metal ion homeostasis;zinc ion transport	RNA	Endogenous	01	0.976744238591835	0
SLC39A8	SLC39A8	All Probes;import across plasma membrane;cellular transition metal ion homeostasis;zinc ion transport	RNA	Endogenous	01	0.906411222590951	0
SLC39A9	SLC39A9	All Probes;zinc ion transport	RNA	Endogenous	01	0.971654077804612	0
SLC3A1	SLC3A1	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.970164122827937	0
SLC3A2	SLC3A2	All Probes;amino acid transmembrane transport;neutral amino acid transport;response to dsRNA;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.952874588511191	0
SLC40A1	SLC40A1	All Probes;iron ion transport;leukocyte homeostasis;cellular transition metal ion homeostasis;iron ion homeostasis	RNA	Endogenous	01	0.97912018284164	0
SLC41A1	SLC41A1	All Probes;sodium ion transmembrane transport	RNA	Endogenous	01	0.950079434160938	0
SLC41A2	SLC41A2	All Probes	RNA	Endogenous	01	0.945969707909101	0
SLC41A3	SLC41A3	All Probes	RNA	Endogenous	01	0.996998741448619	0
SLC43A1	SLC43A1	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.99367965861428	0
SLC43A2	SLC43A2	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.977960351680039	0
SLC43A3	SLC43A3	All Probes	RNA	Endogenous	01	0.984365656872063	0
SLC44A1	SLC44A1	All Probes;neurotransmitter metabolic process;amine metabolic process;ammonium transport;phosphatidylcholine metabolic process;organic cation transport	RNA	Endogenous	01	0.602797784968673	0
SLC44A2	SLC44A2	All Probes;ammonium transport;phosphatidylcholine metabolic process;organic cation transport	RNA	Endogenous	01	0.989672657785242	0
SLC44A3	SLC44A3	All Probes;phosphatidylcholine metabolic process	RNA	Endogenous	01	0.972386827286014	0
SLC44A4	SLC44A4	All Probes;neurotransmitter metabolic process;hormone biosynthetic process;ammonium transport;phosphatidylcholine metabolic process;organic cation transport	RNA	Endogenous	01	0.989830970994042	0
SLC44A5	SLC44A5	All Probes;phosphatidylcholine metabolic process	RNA	Endogenous	01	0.973070077403473	0
SLC45A1	SLC45A1	All Probes;carbohydrate transport	RNA	Endogenous	01	0.964923688787787	0
SLC45A2	SLC45A2	All Probes;phenol-containing compound metabolic process;carbohydrate transport	RNA	Endogenous	01	0.99386324765835	0
SLC45A3	SLC45A3	All Probes;carbohydrate transport;regulation of fatty acid metabolic process	RNA	Endogenous	01	0.971920473247051	0
SLC45A4	SLC45A4	All Probes;carbohydrate transport	RNA	Endogenous	01	0.972058797087057	0
SLC46A1	SLC46A1	All Probes;iron ion transport;digestive system process;water-soluble vitamin metabolic process;drug transmembrane transport;dicarboxylic acid metabolic process;vitamin transport;import across plasma membrane;cellular transition metal ion homeostasis;iron ion homeostasis;dicarboxylic acid transport	RNA	Endogenous	01	0.967671022357999	0
SLC46A2	SLC46A2	All Probes;leukocyte homeostasis;regulation of leukocyte apoptotic process	RNA	Endogenous	01	0.950025950679049	0
SLC46A3	SLC46A3	All Probes	RNA	Endogenous	01	0.963509653914869	0
SLC47A1	SLC47A1	All Probes;xenobiotic transport;drug transmembrane transport;organic cation transport	RNA	Endogenous	01	0.991098017618474	0
SLC47A2	SLC47A2	All Probes;xenobiotic transport	RNA	Endogenous	01	0.977193515319481	0
SLC48A1	SLC48A1	All Probes;iron ion transport	RNA	Endogenous	01	0.987642795719056	0
SLC49A3	SLC49A3	All Probes	RNA	Endogenous	01	0.990696648014645	0
SLC49A4	SLC49A4	All Probes	RNA	Endogenous	01	0.993408496788204	0
SLC4A1	SLC4A1	All Probes;pyruvate metabolic process;regulation of pH;myeloid cell development;renal system process;chloride transmembrane transport;plasma membrane organization;phospholipid transport	RNA	Endogenous	01	0.979747731424389	0
SLC4A10	SLC4A10	All Probes;regulation of pH;post-embryonic development;multicellular organism growth;regulation of neuronal synaptic plasticity	RNA	Endogenous	01	0.979541695200564	0
SLC4A11	SLC4A11	All Probes;fluid transport;regulation of pH;drug transmembrane transport;sodium ion transmembrane transport	RNA	Endogenous	01	0.980463894274768	0
SLC4A1AP	SLC4A1AP	All Probes	RNA	Endogenous	01	0.985664695200663	0
SLC4A2	SLC4A2	All Probes;regulation of pH	RNA	Endogenous	01	0.993996418827229	0
SLC4A3	SLC4A3	All Probes;regulation of pH	RNA	Endogenous	01	0.988980705242554	0
SLC4A4	SLC4A4	All Probes;regulation of pH	RNA	Endogenous	01	0.921821648507026	0
SLC4A5	SLC4A5	All Probes;regulation of systemic arterial blood pressure;body fluid secretion;regulation of pH;retina development in camera-type eye;renal system process;mitochondrion localization	RNA	Endogenous	01	0.99592271118654	0
SLC4A7	SLC4A7	All Probes;regulation of pH	RNA	Endogenous	01	0.990012398835094	0
SLC4A8	SLC4A8	All Probes;regulation of pH	RNA	Endogenous	01	0.993505793351018	0
SLC4A9	SLC4A9	All Probes;regulation of pH	RNA	Endogenous	01	0.984653330745334	0
SLC50A1	SLC50A1	All Probes;carbohydrate derivative transport;carbohydrate transport	RNA	Endogenous	01	0.973626728032635	0
SLC51A	SLC51A	All Probes;acid secretion	RNA	Endogenous	01	0.992692768779294	0
SLC51B	SLC51B	All Probes;regulation of protein targeting;acid secretion	RNA	Endogenous	01	0.990533670967636	0
SLC52A1	SLC52A1	All Probes;entry into host cell;water-soluble vitamin metabolic process;vitamin transport	RNA	Endogenous	01	0.980114549692157	0
SLC52A2	SLC52A2	All Probes;entry into host cell;water-soluble vitamin metabolic process;vitamin transport	RNA	Endogenous	01	0.989296473602637	0
SLC52A3	SLC52A3	All Probes;water-soluble vitamin metabolic process;vitamin transport;cellular response to heat	RNA	Endogenous	01	0.942747062189588	0
SLC5A1	SLC5A1	All Probes;carbohydrate transport;digestive system process	RNA	Endogenous	01	0.966322008774888	0
SLC5A10,GRAP	SLC5A10,GRAP	All Probes	RNA	Endogenous	01	0.925830046979289	0
SLC5A11	SLC5A11	All Probes;carbohydrate transport	RNA	Endogenous	01	0.918726580100565	0
SLC5A12	SLC5A12	All Probes	RNA	Endogenous	01	0.993680501459428	0
SLC5A2	SLC5A2	All Probes;carbohydrate transport	RNA	Endogenous	01	0.967686787009258	0
SLC5A3	SLC5A3	All Probes	RNA	Endogenous	01	0.983495396049685	0
SLC5A4	SLC5A4	All Probes;carbohydrate transport	RNA	Endogenous	01	0.966819410460453	0
SLC5A5	SLC5A5	All Probes;phenol-containing compound metabolic process	RNA	Endogenous	01	0.965630979893794	0
SLC5A6	SLC5A6	All Probes;water-soluble vitamin metabolic process;vitamin transport	RNA	Endogenous	01	0.981646584131822	0
SLC5A7	SLC5A7	All Probes;neurotransmitter metabolic process;hormone biosynthetic process;ammonium transport;organic cation transport;signal release from synapse	RNA	Endogenous	01	0.983395122208414	0
SLC5A8	SLC5A8	All Probes;oxidoreduction coenzyme metabolic process;fatty acid transport	RNA	Endogenous	01	0.989774029487315	0
SLC5A9	SLC5A9	All Probes;carbohydrate transport	RNA	Endogenous	01	0.970840446544752	0
SLC66A1	SLC66A1	All Probes;amino acid transmembrane transport;drug transmembrane transport;anion homeostasis	RNA	Endogenous	01	0.977056965647853	0
SLC66A1L	SLC66A1L	All Probes;amino acid transmembrane transport;drug transmembrane transport	RNA	Endogenous	01	0.975053719975541	0
SLC66A2,KCNG2	SLC66A2,KCNG2	All Probes	RNA	Endogenous	01	0.978233643024205	0
SLC66A3	SLC66A3	All Probes	RNA	Endogenous	01	0.973352133276736	0
SLC6A1	SLC6A1	All Probes;xenobiotic transport;negative regulation of synaptic transmission;regulation of synaptic transmission, GABAergic;regulation of anion transport	RNA	Endogenous	01	0.953749348186015	0
SLC6A11	SLC6A11	All Probes	RNA	Endogenous	01	0.984488278353395	0
SLC6A12	SLC6A12	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.973527075869443	0
SLC6A13	SLC6A13	All Probes	RNA	Endogenous	01	0.989824332503749	0
SLC6A14	SLC6A14	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.978255598834105	0
SLC6A15	SLC6A15	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.992986823927502	0
SLC6A16	SLC6A16	All Probes	RNA	Endogenous	01	0.5183578659547	0
SLC6A17	SLC6A17	All Probes;neutral amino acid transport	RNA	Endogenous	01	0.955744617053799	0
SLC6A18	SLC6A18	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.982745788811066	0
SLC6A19	SLC6A19	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.98458899162437	0
SLC6A2	SLC6A2	All Probes;ammonium transport;multicellular organismal response to stress;neuron cellular homeostasis	RNA	Endogenous	01	0.981410816137919	0
SLC6A20	SLC6A20	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.968411584537316	0
SLC6A3	SLC6A3	All Probes;regulation of multicellular organism growth;neurotransmitter metabolic process;phenol-containing compound metabolic process;body fluid secretion;organic hydroxy compound catabolic process;ammonium transport	RNA	Endogenous	01	0.975254123896728	0
SLC6A4	SLC6A4	All Probes;regulation of neural precursor cell proliferation;neurotransmitter metabolic process;negative regulation of synaptic transmission;cellular response to retinoic acid;ammonium transport;multi-organism behavior;regulation of organ growth	RNA	Endogenous	01	0.910079820223429	0
SLC6A5	SLC6A5	All Probes;amino acid transmembrane transport;neutral amino acid transport;drug transmembrane transport;import across plasma membrane	RNA	Endogenous	01	0.994261686732628	0
SLC6A6	SLC6A6	All Probes;amino acid transmembrane transport;xenobiotic transport	RNA	Endogenous	01	0.937465267990919	0
SLC6A7	SLC6A7	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.94272201734781	0
SLC6A8	SLC6A8	All Probes;drug transmembrane transport	RNA	Endogenous	01	0.976171434842313	0
SLC6A9	SLC6A9	All Probes;amino acid transmembrane transport;neutral amino acid transport;acid secretion;signal release from synapse	RNA	Endogenous	01	0.981209514990641	0
SLC7A1	SLC7A1	All Probes;amino acid transmembrane transport;drug transmembrane transport;import across plasma membrane	RNA	Endogenous	01	0.969573874392705	0
SLC7A10	SLC7A10	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.98084131614674	0
SLC7A11	SLC7A11	All Probes;regulation of response to oxidative stress;lung alveolus development;amino acid transmembrane transport;drug transmembrane transport;associative learning;import across plasma membrane;regulation of leukocyte apoptotic process;regulation of postsynapse organization;anion homeostasis;glutathione metabolic process;homotypic cell-cell adhesion;dicarboxylic acid transport	RNA	Endogenous	01	0.961391365433266	0
SLC7A13	SLC7A13	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.964553800303182	0
SLC7A14	SLC7A14	All Probes;negative regulation of phosphatase activity	RNA	Endogenous	01	0.988305019610831	0
SLC7A2	SLC7A2	All Probes;neurotransmitter metabolic process;amino acid transmembrane transport;drug transmembrane transport;regulation of macrophage activation;import across plasma membrane	RNA	Endogenous	01	0.995564207866909	0
SLC7A3	SLC7A3	All Probes;amino acid transmembrane transport;drug transmembrane transport;import across plasma membrane	RNA	Endogenous	01	0.969238376185709	0
SLC7A4	SLC7A4	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.983910706409162	0
SLC7A5	SLC7A5	All Probes;amino acid transmembrane transport;neutral amino acid transport;drug transmembrane transport	RNA	Endogenous	01	0.962512400098676	0
SLC7A6	SLC7A6	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.941817938961614	0
SLC7A6OS	SLC7A6OS	All Probes;hematopoietic progenitor cell differentiation	RNA	Endogenous	01	0.991803272315038	0
SLC7A7	SLC7A7	All Probes;amino acid transmembrane transport	RNA	Endogenous	01	0.990761934857527	0
SLC7A8	SLC7A8	All Probes;amino acid transmembrane transport;neutral amino acid transport;toxin transport;organic cation transport	RNA	Endogenous	01	0.981030880460627	0
SLC7A9	SLC7A9	All Probes;amino acid transmembrane transport;neutral amino acid transport	RNA	Endogenous	01	0.930972477775782	0
SLC8A1	SLC8A1	All Probes;cytosolic calcium ion transport;regulation of striated muscle contraction;positive regulation of ossification;muscle cell development;import across plasma membrane;regulation of biomineral tissue development;regulation of sodium ion transport;smooth muscle contraction;regulation of calcium ion transport into cytosol;sodium ion transmembrane transport;striated muscle contraction	RNA	Endogenous	01	NA	0
SLC8A2	SLC8A2	All Probes;sodium ion transmembrane transport;regulation of neuronal synaptic plasticity	RNA	Endogenous	01	0.990982608818225	0
SLC8A3	SLC8A3	All Probes;cytosolic calcium ion transport;mitochondrial calcium ion transmembrane transport;glial cell differentiation;mitochondrial calcium ion homeostasis;regulation of striated muscle contraction;axon ensheathment;hematopoietic progenitor cell differentiation;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.972453934418315	0
SLC8B1	SLC8B1	All Probes;regulation of lymphocyte migration;cytosolic calcium ion transport;mitochondrial calcium ion transmembrane transport;mitochondrial calcium ion homeostasis;mitochondrial transmembrane transport;sodium ion transmembrane transport	RNA	Endogenous	01	0.98229999945068	0
SLC9A1	SLC9A1	All Probes;regulation of cell junction assembly;multicellular organismal signaling;regulation of membrane permeability;regulation of actin filament bundle assembly;neuron death;regulation of pH;cellular response to mechanical stimulus;regulation of striated muscle contraction;actin filament-based movement;regulation of muscle adaptation;import across plasma membrane;aminoglycan catabolic process;response to pH;regulation of sensory perception;muscle cell differentiation;regulation of calcium-mediated signaling;regulation of sodium ion transport;regulation of calcium ion transmembrane transporter activity;sodium ion transmembrane transport	RNA	Endogenous	01	0.984301089037107	0
SLC9A2	SLC9A2	All Probes;regulation of pH;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.960409555634983	0
SLC9A3	SLC9A3	All Probes;regulation of pH;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.958696190750132	0
SLC9A3R1	SLC9A3R1	All Probes;negative regulation of ERK1 and ERK2 cascade;establishment of cell polarity;acid secretion;negative regulation of transporter activity;renal system process;regulation of cell size;phospholipase C-activating G protein-coupled receptor signaling pathway;signal transduction involved in cellular response to ammonium ion;anion homeostasis;regulation of sodium ion transport	RNA	Endogenous	01	0.996274972313559	0
SLC9A3R2	SLC9A3R2	All Probes	RNA	Endogenous	01	0.964667697143643	0
SLC9A4	SLC9A4	All Probes;regulation of pH;digestive system process;acid secretion;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.977590799981872	0
SLC9A5	SLC9A5	All Probes;regulation of pH;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.987473431505043	0
SLC9A6	SLC9A6	All Probes;regulation of pH;developmental growth involved in morphogenesis;import across plasma membrane;cell growth;sodium ion transmembrane transport	RNA	Endogenous	01	0.990704684642775	0
SLC9A7	SLC9A7	All Probes;regulation of pH;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.995528629718313	0
SLC9A8	SLC9A8	All Probes;regulation of pH;sodium ion transmembrane transport	RNA	Endogenous	01	0.985979280650336	0
SLC9A9	SLC9A9	All Probes;regulation of pH;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.954083110470052	0
SLC9B1	SLC9B1	All Probes;fertilization;regulation of pH;cilium-dependent cell motility	RNA	Endogenous	01	0.983680163564694	0
SLC9B2	SLC9B2	All Probes;positive regulation of myeloid cell differentiation;regulation of osteoclast differentiation;cilium-dependent cell motility;sodium ion transmembrane transport	RNA	Endogenous	01	0.97763076742936	0
SLC9C1	SLC9C1	All Probes;regulation of pH;import across plasma membrane;cilium-dependent cell motility;sodium ion transmembrane transport	RNA	Endogenous	01	0.977047554669686	0
SLC9C2	SLC9C2	All Probes;regulation of pH;import across plasma membrane;sodium ion transmembrane transport	RNA	Endogenous	01	0.973287248165871	0
SLCO1A2	SLCO1A2	All Probes	RNA	Endogenous	01	0.864314831729206	0
SLCO1B1	SLCO1B1	All Probes	RNA	Endogenous	01	0.977151841381744	0
SLCO1B3	SLCO1B3	All Probes	RNA	Endogenous	01	0.974855290200271	0
SLCO1B7	SLCO1B7	All Probes	RNA	Endogenous	01	0.989466738218665	0
SLCO1C1	SLCO1C1	All Probes;hormone transport	RNA	Endogenous	01	0.981951400185575	0
SLCO2A1	SLCO2A1	All Probes;fatty acid transport	RNA	Endogenous	01	0.987119778824983	0
SLCO2B1	SLCO2B1	All Probes	RNA	Endogenous	01	0.960166362670955	0
SLCO3A1	SLCO3A1	All Probes;fatty acid transport	RNA	Endogenous	01	0.608183515302509	0
SLCO4A1	SLCO4A1	All Probes;hormone transport	RNA	Endogenous	01	0.972777355238397	0
SLCO4C1	SLCO4C1	All Probes	RNA	Endogenous	01	0.969112945672711	0
SLCO5A1	SLCO5A1	All Probes	RNA	Endogenous	01	0.959911298369332	0
SLCO6A1	SLCO6A1	All Probes	RNA	Endogenous	01	0.990281498964777	0
SLF1	SLF1	All Probes;protein localization to chromosome;regulation of chromosome segregation;regulation of double-strand break repair;positive regulation of response to DNA damage stimulus	RNA	Endogenous	01	0.97712834028075	0
SLF2	SLF2	All Probes;protein localization to chromosome;regulation of chromosome segregation;regulation of double-strand break repair;positive regulation of response to DNA damage stimulus	RNA	Endogenous	01	0.985096070117094	0
SLFN11	SLFN11	All Probes;negative regulation of G1/S transition of mitotic cell cycle;regulation of DNA-dependent DNA replication	RNA	Endogenous	01	0.93648075616877	0
SLFN12	SLFN12	All Probes	RNA	Endogenous	01	0.987307382537349	0
SLFN12L	SLFN12L	All Probes	RNA	Endogenous	01	0.994560959360182	0
SLFN13	SLFN13	All Probes;RNA phosphodiester bond hydrolysis, endonucleolytic;ncRNA catabolic process	RNA	Endogenous	01	0.925151383747157	0
SLFN14	SLFN14	All Probes;RNA phosphodiester bond hydrolysis, endonucleolytic;ncRNA catabolic process	RNA	Endogenous	01	0.978844783380044	0
SLFN5	SLFN5	All Probes	RNA	Endogenous	01	0.993174183256617	0
SLFNL1	SLFNL1	All Probes	RNA	Endogenous	01	0.951028307157367	0
SLIRP	SLIRP	All Probes;fertilization;spermatid development;cilium-dependent cell motility	RNA	Endogenous	01	0.984056691165515	0
SLIT1	SLIT1	All Probes;developmental growth involved in morphogenesis;cell growth	RNA	Endogenous	01	0.990483047664685	0
SLIT2	SLIT2	All Probes;negative regulation of cell morphogenesis involved in differentiation;negative regulation of plasma membrane bounded cell projection assembly;regulation of lamellipodium organization;kidney epithelium development;positive regulation of axonogenesis;epithelial cell migration;negative regulation of epithelial cell migration;negative regulation of response to cytokine stimulus;negative regulation of small GTPase mediated signal transduction;developmental growth involved in morphogenesis;cell growth;negative regulation of protein polymerization;negative regulation of GTPase activity	RNA	Endogenous	01	0.978689118232933	0
SLIT3	SLIT3	All Probes;negative regulation of response to cytokine stimulus;developmental growth involved in morphogenesis;cell growth	RNA	Endogenous	01	0.986121241399117	0
SLITRK1	SLITRK1	All Probes;positive regulation of synapse assembly;positive regulation of axonogenesis;synapse assembly;multicellular organism growth	RNA	Endogenous	01	0.942862667283939	0
